play_id,match_id,map_name,map_id,round,kill_ordinal,tick,event_seconds,attacker_side,attacker_side_id,player_slot,victim_side,victim_player_slot,weapon,weapon_id,weapon_class,weapon_class_id,headshot,distance,dmg_health,hitgroup,noscope,through_smoke,penetrated,wallbang,attacker_blind,attacker_kills_before,attacker_kills_after,ct_alive_before,t_alive_before,ct_alive_after,t_alive_after,attacker_alive_before,opponent_alive_before,attacker_alive_after,opponent_alive_after,time_since_previous_kill_s,time_to_next_kill_s,is_opening_kill,is_trade_within_5s,is_1v1_before,is_clutch_context,player_round_kills,first_player_kill_s,last_player_kill_s,round_kill_span_s,player_round_assists,player_round_headshots,player_round_kast,round_duration_s,winner_side,round_reason,has_bomb_plant,round_n_kills,round_n_headshots,round_n_awp_kills,round_n_smoke_kills,round_n_blind_kills,round_n_noscope_kills,round_n_wallbang_kills,round_n_trade_kills_5s,round_n_1v1_kills,had_clutch_context,had_1v1,kills_within_10s,kills_after_10s,kills_within_6s,local_kill_span_10s,media_id,player_side,primary_weapon,duration_s,media_bytes,sidecar_bytes,video_path,ticks_parquet_path,is_ace,is_1v1,is_clutch,is_plain_multikill,is_impressive_multikill,is_flick,tick_feature_computed,view_snap_score,flick_score_percentile,interest_score,tick_window_n,pre_angle_sum,pre_angle_max,pre_angle_mean,pre250_angle_sum,pre250_angle_max,pre250_yaw_sum,pre250_pitch_sum,post_angle_sum,avg_speed_xy,max_speed_xy,tick_error,tags,primary_label,event_phase,distance_log,time_since_previous_kill_log,time_to_next_kill_log,media_mb,sidecar_kb,x,y,video_url
2391819-de_ancient-r06-k006,2391819,de_ancient,1,6,6,43228,71.515625,ct,1,8,t,4,galilar,15,rifle,7,True,20.549675,90,head,False,False,0,False,False,1,2,1,3,1,2,1,3,1,2,45.703125,1.3125,False,False,False,True,3,10.875,72.828125,61.953125,0,2,True,145.78125,t,ct_killed,False,9,6,0,1,0,0,0,1,1,True,True,2,2,2,1.3125,2391819-de_ancient-r06-p08,CT,galilar,94.09375,85737915,269751,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391819/map_name=de_ancient/round=06/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391819/map_name=de_ancient/round=06/player=08/ticks.parquet,False,False,True,True,True,False,False,0.4267590183665769,,6.510554110199461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.7600465,3.0703607,3.843811,0.8383292,85.737915,269.751,0.08227584399198873,0.9965409629602693,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2391819/map_name=de_ancient/round=06/player=08/video.mp4
2392154-de_overpass-r04-k007,2392154,de_overpass,8,4,7,34501,87.453125,ct,1,9,t,0,m4a1,27,rifle,7,True,20.455978,88,head,False,False,0,False,False,1,2,1,2,1,1,1,2,1,1,3.984375,36.15625,False,True,False,True,3,83.40625,123.609375,40.203125,0,1,True,151.4375,ct,bomb_defused,True,9,5,1,0,0,0,0,3,1,True,True,2,1,1,4.046875,2392154-de_overpass-r04-p09,CT,m4a1,131.96875,132617321,328548,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392154/map_name=de_overpass/round=04/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392154/map_name=de_overpass/round=04/player=09/ticks.parquet,False,False,True,True,True,False,False,0.4266500829881752,,6.509900497929051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.66268057,3.0660033,1.606308,3.615132,132.617321,328.548,1.4854631292070508,1.0616882021570666,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392154/map_name=de_overpass/round=04/player=09/video.mp4
2392593-de_ancient-r04-k006,2392593,de_ancient,1,4,6,54991,96.796875,t,2,8,ct,0,ak47,1,rifle,7,True,20.30441,108,head,False,False,0,False,False,0,1,3,1,2,1,1,3,1,2,0.953125,0.796875,False,True,False,True,3,96.796875,117.90625,21.109375,0,2,True,137.90625,t,ct_killed,True,9,3,1,0,0,0,2,2,1,True,True,2,2,2,0.796875,2392593-de_ancient-r04-p08,T,ak47,118.46875,114629667,311785,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392593/map_name=de_ancient/round=04/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392593/map_name=de_ancient/round=04/player=08/ticks.parquet,False,False,True,True,True,False,False,0.42647285343500846,,6.508837120610051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.8170667,3.0589142,0.6694307,0.586049,114.629667,311.785,0.6124297496406377,0.912474128381021,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392593/map_name=de_ancient/round=04/player=08/video.mp4
2392825-de_nuke-r18-k007,2392825,de_nuke,7,18,7,140673,76.96875,t,2,3,ct,9,ak47,1,rifle,7,True,20.185896,108,head,False,False,0,False,False,1,2,2,1,1,1,1,2,1,1,18.828125,3.34375,False,False,False,True,3,58.140625,80.3125,22.171875,0,3,True,136.89062,t,ct_killed,False,9,5,3,1,0,0,1,3,1,True,True,2,2,1,3.34375,2392825-de_nuke-r18-p03,T,ak47,80.84375,66169921,198247,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392825/map_name=de_nuke/round=18/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392825/map_name=de_nuke/round=18/player=03/ticks.parquet,False,False,True,True,True,False,False,0.4263333918368651,,6.50800035102119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.95206803,3.0533357,2.9871013,1.4687381,66.169921,198.247,1.1402851929820181,1.1921914276527463,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392825/map_name=de_nuke/round=18/player=03/video.mp4
2392356-de_inferno-r07-k007,2392356,de_inferno,5,7,7,32104,85.75,ct,1,9,t,1,awp,3,sniper,10,True,20.102264,441,head,False,False,0,False,False,1,2,1,2,1,1,1,2,1,1,8.75,2.625,False,False,False,True,3,50.234375,88.375,38.140625,0,1,True,114.390625,t,bomb_exploded,True,10,4,3,2,1,0,0,1,1,True,True,2,2,2,2.625,2392356-de_inferno-r07-p09,CT,awp,94.4375,60735331,237650,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392356/map_name=de_inferno/round=07/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392356/map_name=de_inferno/round=07/player=09/ticks.parquet,False,False,True,True,True,False,False,0.4262345088115768,,6.5074070528694605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9080079,3.0493803,2.2772672,1.2878543,60.735331,237.65,0.3264257170169542,0.6959869378173467,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392356/map_name=de_inferno/round=07/player=09/video.mp4
2392338-de_mirage-r12-k007,2392338,de_mirage,6,12,7,101069,42.828125,t,2,7,ct,1,ak47,1,rifle,7,True,20.077648,108,head,False,False,0,False,False,2,3,2,1,1,1,1,2,1,1,1.828125,1.53125,False,False,False,True,3,24.921875,42.828125,17.90625,0,2,True,64.359375,ct,t_killed,False,9,3,2,0,1,0,1,3,1,True,True,2,1,2,1.828125,2392338-de_mirage-r12-p07,T,ak47,44.375,32839339,104232,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392338/map_name=de_mirage/round=12/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392338/map_name=de_mirage/round=12/player=07/ticks.parquet,False,False,True,True,True,False,False,0.4262053287555364,,6.507231972533218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9651408,3.0482132,1.039614,0.92871326,32.839339,104.232,0.5233926977700439,1.076740291982598,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392338/map_name=de_mirage/round=12/player=07/video.mp4
2392739-de_nuke-r03-k004,2392739,de_nuke,7,3,4,18449,30.875,t,2,1,ct,5,ak47,1,rifle,7,True,19.50442,108,head,False,False,0,False,False,0,1,5,1,4,1,1,5,1,4,11.65625,-0.0,False,False,False,True,3,30.875,43.953125,13.078125,0,3,True,76.984375,ct,t_killed,False,8,5,0,1,0,0,1,0,0,True,False,2,2,2,0.0,2392739-de_nuke-r03-p01,T,ak47,57.0,54820662,140260,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392739/map_name=de_nuke/round=03/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392739/map_name=de_nuke/round=03/player=01/ticks.parquet,False,False,True,True,True,False,False,0.4255160109956801,,6.503096065974081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.5416667,3.0206404,2.5381513,-0.0,54.820662,140.26,-3.455670401781097,-0.002703494812557801,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392739/map_name=de_nuke/round=03/player=01/video.mp4
2393015-de_inferno-r19-k005,2393015,de_inferno,5,19,5,182337,101.703125,t,2,8,ct,3,ak47,1,rifle,7,True,19.163395,139,head,False,False,0,False,False,1,2,4,1,3,1,1,4,1,3,12.828125,0.609375,False,False,False,True,3,80.875,102.3125,21.4375,0,2,True,169.60938,ct,time_ran_out,False,7,5,0,0,0,0,0,1,0,True,False,2,2,2,0.609375,2393015-de_inferno-r19-p08,T,ak47,115.53125,100846074,304772,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/ticks.parquet,False,False,True,True,True,False,False,0.4250967207057724,,6.500580324234634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.88030833,3.0038688,2.6267045,0.4758459,100.846074,304.772,-1.211486783817022,0.5780508243071275,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/video.mp4
2392774-de_dust2-r13-k006,2392774,de_dust2,4,13,6,137911,26.0625,ct,1,9,t,0,usp_silencer,49,pistol,6,True,27.136719,114,head,False,False,0,False,False,0,1,1,3,1,2,1,3,1,2,0.171875,2.765625,False,True,False,True,3,26.0625,29.328125,3.265625,0,2,True,78.65625,ct,bomb_defused,True,9,7,0,1,0,0,0,1,1,True,True,3,3,2,3.265625,2392774-de_dust2-r13-p09,CT,bayonet,52.6875,45864707,143299,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392774/map_name=de_dust2/round=13/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392774/map_name=de_dust2/round=13/player=09/ticks.parquet,False,False,True,True,True,False,False,0.433426886010245,,6.50056131606147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.49466193,3.3370755,0.15860502,1.3259139,45.864707,143.299,-1.2493005832160642,1.0662454929611227,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392774/map_name=de_dust2/round=13/player=09/video.mp4
2392766-de_dust2-r22-k007,2392766,de_dust2,4,22,7,183199,104.390625,ct,1,3,t,5,m4a1_silencer,28,rifle,7,True,19.062544,84,head,False,False,0,False,False,2,3,1,2,1,1,1,2,1,1,2.859375,5.21875,False,False,False,True,3,99.109375,104.390625,5.28125,0,2,True,188.10938,t,ct_killed,True,9,5,1,0,0,0,0,3,0,True,False,2,1,2,2.859375,2392766-de_dust2-r22-p03,CT,m4a1_silencer,109.65625,82620616,292314,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392766/map_name=de_dust2/round=22/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392766/map_name=de_dust2/round=22/player=03/ticks.parquet,False,False,True,True,True,False,False,0.42497136468763974,,6.499828188125838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.95198065,2.9988546,1.3505052,1.8275689,82.620616,292.314,0.6462254825414149,1.1442242826069053,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392766/map_name=de_dust2/round=22/player=03/video.mp4
2393112-de_anubis-r17-k006,2393112,de_anubis,2,17,6,143032,116.671875,t,2,2,ct,8,ak47,1,rifle,7,True,19.049635,139,head,False,False,0,False,False,1,2,3,1,2,1,1,3,1,2,9.640625,0.8125,False,False,False,True,3,11.234375,117.484375,106.25,0,1,True,145.95312,ct,bomb_defused,True,9,5,0,0,0,0,0,2,1,True,True,2,2,2,0.8125,2393112-de_anubis-r17-p02,T,ak47,118.71875,94341460,296805,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_anubis/round=17/player=02/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_anubis/round=17/player=02/ticks.parquet,False,False,True,True,True,False,False,0.42495527364449787,,6.499731641866987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.98275864,2.998211,2.3646793,0.59470713,94.34146,296.805,1.3570861842461006,1.537474424236357,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393112/map_name=de_anubis/round=17/player=02/video.mp4
2392259-de_mirage-r04-k006,2392259,de_mirage,6,4,6,33234,83.953125,t,2,0,ct,6,ak47,1,rifle,7,True,19.032757,108,head,False,False,0,False,False,2,3,3,1,2,1,1,3,1,2,0.5625,0.8125,False,False,False,True,3,69.5625,83.953125,14.390625,0,3,True,104.765625,ct,t_killed,False,8,3,0,0,0,0,0,1,0,True,False,2,1,2,2.75,2392259-de_mirage-r04-p00,T,ak47,84.78125,69161862,219805,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392259/map_name=de_mirage/round=04/player=00/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392259/map_name=de_mirage/round=04/player=00/ticks.parquet,False,False,True,True,True,False,False,0.42493421935068315,,6.499605316104099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9902322,2.9973688,0.4462871,0.59470713,69.161862,219.805,-0.5804397315733892,1.0305714617507808,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392259/map_name=de_mirage/round=04/player=00/video.mp4
2392269-de_overpass-r22-k007,2392269,de_overpass,8,22,7,189228,58.125,t,2,3,ct,6,ak47,1,rifle,7,True,18.879496,139,head,False,False,0,False,False,1,2,2,1,1,1,1,2,1,1,14.734375,3.421875,False,False,False,True,3,41.265625,61.546875,20.28125,0,3,True,113.53125,t,ct_killed,False,9,5,2,0,0,0,0,3,1,True,True,2,2,1,3.421875,2392269-de_overpass-r22-p03,T,ak47,61.59375,46295852,188112,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392269/map_name=de_overpass/round=22/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392269/map_name=de_overpass/round=22/player=03/ticks.parquet,False,False,True,True,True,False,False,0.42474222074289514,,6.498453324457371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9436834,2.9896889,2.7558477,1.4865638,46.295852,188.112,1.0376545885468946,1.2263776945199645,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392269/map_name=de_overpass/round=22/player=03/video.mp4
2393015-de_inferno-r19-k006,2393015,de_inferno,5,19,6,182376,102.3125,t,2,8,ct,1,ak47,1,rifle,7,True,18.786655,108,head,False,False,0,False,False,2,3,3,1,2,1,1,3,1,2,0.609375,999.0,False,False,False,True,3,80.875,102.3125,21.4375,0,2,True,169.60938,ct,time_ran_out,False,7,5,0,0,0,0,0,1,0,True,False,2,1,2,0.609375,2393015-de_inferno-r19-p08,T,ak47,115.53125,100846074,304772,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/ticks.parquet,False,False,True,True,True,False,False,0.42462519355247863,,6.497751161314872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.8855829,2.9850078,0.4758459,4.1108737,100.846074,304.772,0.1861246518769413,0.9329755616650803,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393015/map_name=de_inferno/round=19/player=08/video.mp4
2393080-de_inferno-r15-k007,2393080,de_inferno,5,15,7,106403,82.5,t,2,0,ct,5,ak47,1,rifle,7,True,18.582424,108,head,False,False,0,False,False,2,3,2,1,1,1,1,2,1,1,2.9375,23.265625,False,False,False,True,3,77.09375,82.5,5.40625,0,1,True,128.15625,ct,bomb_defused,True,9,3,0,0,0,0,1,2,1,True,True,2,1,2,2.9375,2393080-de_inferno-r15-p00,T,ak47,105.90625,90475608,275821,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393080/map_name=de_inferno/round=15/player=00/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393080/map_name=de_inferno/round=15/player=00/ticks.parquet,False,False,True,True,True,False,False,0.42436581094002734,,6.496194865640164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.77899086,2.9746325,1.370546,3.1890607,90.475608,275.821,1.5008661951062254,1.3180905924619182,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393080/map_name=de_inferno/round=15/player=00/video.mp4
2392616-de_inferno-r27-k005,2392616,de_inferno,5,27,5,230811,61.4375,t,2,0,ct,5,ak47,1,rifle,7,True,18.418745,108,head,False,False,0,False,False,0,1,4,1,3,1,1,4,1,3,0.71875,1.875,False,True,False,True,3,61.4375,77.859375,16.421875,0,3,True,110.375,ct,bomb_defused,True,9,5,1,3,0,0,0,3,1,True,True,2,2,2,1.875,2392616-de_inferno-r27-p00,T,ak47,81.96875,68510066,189870,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392616/map_name=de_inferno/round=27/player=00/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392616/map_name=de_inferno/round=27/player=00/ticks.parquet,False,False,True,True,True,False,False,0.4241559709695491,,6.4949358258172945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.74952346,2.9662387,0.54159725,1.0560527,68.510066,189.87,-0.5044866340162905,0.7825648596453719,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392616/map_name=de_inferno/round=27/player=00/video.mp4
2393403-de_dust2-r08-k007,2393403,de_dust2,4,8,7,67837,130.10938,t,2,1,ct,5,m4a1_silencer,28,rifle,7,True,18.404562,120,head,False,False,0,False,False,1,2,2,1,1,1,1,2,1,1,1.15625,1.046875,False,False,False,True,3,102.125,131.15625,29.03125,0,2,True,151.15625,t,ct_killed,True,9,5,1,1,0,0,0,1,1,True,True,2,2,2,1.046875,2393403-de_dust2-r08-p01,T,m4a1_silencer,131.71875,92333222,338370,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393403/map_name=de_dust2/round=08/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393403/map_name=de_dust2/round=08/player=01/ticks.parquet,False,False,True,True,True,False,False,0.4241377048220376,,6.494826228932226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9877817,2.9655082,0.7683706,0.71631426,92.333222,338.37,1.559158428043837,1.50379228743881,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393403/map_name=de_dust2/round=08/player=01/video.mp4
2392933-de_mirage-r13-k004,2392933,de_mirage,6,13,4,84755,35.359375,t,2,7,ct,4,glock,16,pistol,6,True,25.872868,86,head,False,False,0,False,False,0,1,5,1,4,1,1,5,1,4,1.890625,0.765625,False,True,False,True,3,35.359375,36.78125,1.421875,1,2,True,63.8125,ct,t_killed,False,8,7,0,0,0,0,0,2,0,True,False,3,3,3,1.421875,2392933-de_mirage-r13-p07,T,glock,37.3125,32810175,110311,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392933/map_name=de_mirage/round=13/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392933/map_name=de_mirage/round=13/player=07/ticks.parquet,False,False,True,True,True,False,False,0.43227792843991664,,6.4936675706394995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.94765496,3.2911172,1.0614728,0.56850475,32.810175,110.311,-3.0110493823320366,0.6119228293722706,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392933/map_name=de_mirage/round=13/player=07/video.mp4
2393112-de_anubis-r18-k006,2393112,de_anubis,2,18,6,150785,84.859375,t,2,1,ct,9,ak47,1,rifle,7,True,18.02379,139,head,False,False,0,False,False,0,1,3,1,2,1,1,3,1,2,3.453125,0.796875,False,False,False,True,3,84.859375,94.34375,9.484375,0,2,True,109.34375,t,ct_killed,False,9,7,1,0,0,0,0,3,1,True,True,2,3,2,0.796875,2393112-de_anubis-r18-p01,T,ak47,94.90625,66003080,218891,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_anubis/round=18/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_anubis/round=18/player=01/ticks.parquet,False,False,True,True,True,False,False,0.42364225800241906,,6.4918535480145145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.89413893,2.9456904,1.4936061,0.586049,66.00308,218.891,0.29051263419470974,1.1248748173836176,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393112/map_name=de_anubis/round=18/player=01/video.mp4
2392211-de_anubis-r05-k007,2392211,de_anubis,2,5,7,53461,77.78125,t,2,7,ct,2,ak47,1,rifle,7,True,17.59636,108,head,False,False,0,False,False,1,2,2,1,1,1,1,2,1,1,2.75,6.9375,False,False,False,True,3,75.03125,84.71875,9.6875,0,2,True,104.71875,t,ct_killed,True,9,7,1,0,0,0,0,2,1,True,True,2,2,2,2.75,2392211-de_anubis-r05-p07,T,deagle,85.28125,71388466,202416,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392211/map_name=de_anubis/round=05/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392211/map_name=de_anubis/round=05/player=07/ticks.parquet,False,False,True,True,True,False,False,0.42307414556174894,,6.488444873370494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9120557,2.9229658,1.3217559,2.0715983,71.388466,202.416,1.463366630953596,1.5606299355750928,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392211/map_name=de_anubis/round=05/player=07/video.mp4
2393125-de_ancient-r16-k007,2393125,de_ancient,1,16,7,122555,80.5,t,2,6,ct,2,ak47,1,rifle,7,True,17.59382,108,head,False,False,0,False,False,2,3,2,1,1,1,1,2,1,1,0.40625,8.515625,False,True,False,True,3,48.484375,80.5,32.015625,0,3,True,153.26562,ct,bomb_defused,True,9,6,0,0,0,0,0,2,1,True,True,2,1,2,2.078125,2393125-de_ancient-r16-p06,T,knife_butterfly,89.03125,87412471,218331,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393125/map_name=de_ancient/round=16/player=06/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393125/map_name=de_ancient/round=16/player=06/ticks.parquet,False,False,True,True,True,False,False,0.42307073245505494,,6.4884243947303295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9041769,2.9228294,0.3409266,2.2529352,87.412471,218.331,1.9664335131491153,1.6881885944857522,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393125/map_name=de_ancient/round=16/player=06/video.mp4
2393259-de_mirage-r12-k007,2393259,de_mirage,6,12,7,83140,124.09375,t,2,7,ct,4,ak47,1,rifle,7,True,17.561357,140,head,False,False,0,False,False,1,2,2,1,1,1,1,2,1,1,4.234375,2.625,False,True,False,True,3,77.625,126.71875,49.09375,1,2,True,146.71875,t,ct_killed,True,9,4,0,1,1,0,1,3,1,True,True,2,2,2,2.625,2393259-de_mirage-r12-p07,T,ak47,126.78125,77714394,222870,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393259/map_name=de_mirage/round=12/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393259/map_name=de_mirage/round=12/player=07/ticks.parquet,False,False,True,True,True,False,False,0.4230270466437128,,6.488162279862277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.9788021,2.9210818,1.6552474,1.2878543,77.714394,222.87,1.7910273768122011,1.1892682751585184,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393259/map_name=de_mirage/round=12/player=07/video.mp4
2393145-de_nuke-r09-k007,2393145,de_nuke,7,9,7,78404,94.5625,ct,1,9,t,1,ak47,1,rifle,7,True,17.455883,108,head,False,False,0,False,False,1,2,1,2,1,1,1,2,1,1,27.875,4.3125,False,False,False,True,3,55.890625,98.875,42.984375,0,2,True,129.90625,ct,bomb_defused,True,9,5,1,0,0,0,0,3,1,True,True,2,2,1,4.3125,2393145-de_nuke-r09-p09,CT,famas,110.46875,89059584,271554,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393145/map_name=de_nuke/round=09/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393145/map_name=de_nuke/round=09/player=09/ticks.parquet,False,False,True,True,True,False,False,0.42288457957162423,,6.487307477429745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,clutch;impressive_multikill,clutch,0.85601133,2.915383,3.362976,1.6700625,89.059584,271.554,1.233519753076439,1.2768392710812944,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393145/map_name=de_nuke/round=09/player=09/video.mp4
